TABLE NO.  1
 ID          CELLINE     ADDITIVE    ADDITIVECONC DRUG        DAY         REP         DRUGCONC    DV          Y           IPRED       IRES        IWRES       CWRES       TOP         BOTTOM      IC50        GAMMA       TVTOP       TVBOTTOM    TVIC50      TVGAMMA     IMAX        ETA1        ETA2        ETA3        ETA4        DV          PRED        RES         WRES
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  2.2862E-03  8.5451E-01  8.0004E-01  8.0004E-01  5.4468E-02  2.4255E-01  2.4255E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.5451E-01  8.0004E-01  5.4468E-02  2.4255E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  6.8587E-03  6.0807E-01  6.1824E-01  6.1824E-01 -1.0173E-02 -5.8388E-02 -5.8388E-02  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0807E-01  6.1824E-01 -1.0173E-02 -5.8388E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  2.0576E-02  3.5847E-01  4.2301E-01  4.2301E-01 -6.4535E-02 -5.3534E-01 -5.3534E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.5847E-01  4.2301E-01 -6.4535E-02 -5.3534E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  6.1728E-02  2.3525E-01  2.6857E-01  2.6857E-01 -3.3320E-02 -4.2254E-01 -4.2254E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.3525E-01  2.6857E-01 -3.3320E-02 -4.2254E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  1.8519E-01  1.3832E-01  1.7335E-01  1.7335E-01 -3.5024E-02 -6.4567E-01 -6.4567E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.3832E-01  1.7335E-01 -3.5024E-02 -6.4567E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  5.5556E-01  1.2332E-01  1.2335E-01  1.2335E-01 -3.3860E-05 -8.0082E-04 -8.0082E-04  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.2332E-01  1.2335E-01 -3.3860E-05 -8.0082E-04
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  1.6667E+00  1.1452E-01  9.9300E-02  9.9300E-02  1.5220E-02  4.1108E-01  4.1108E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.1452E-01  9.9300E-02  1.5220E-02  4.1108E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  9.6186E-01  1.0660E+00  1.0660E+00 -1.0409E-01 -3.4882E-01 -3.4882E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.6186E-01  1.0660E+00 -1.0409E-01 -3.4882E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  7.6208E-04  9.7314E-01  9.2704E-01  9.2704E-01  4.6099E-02  1.7743E-01  1.7743E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.7314E-01  9.2704E-01  4.6099E-02  1.7743E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  2.2862E-03  9.4484E-01  8.0004E-01  8.0004E-01  1.4480E-01  6.4483E-01  6.4483E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.4484E-01  8.0004E-01  1.4480E-01  6.4483E-01
