TABLE NO.  1
 ID          CELLINE     ADDITIVE    ADDITIVECONC DRUG        DAY         REP         DRUGCONC    DV          Y           IPRED       IRES        IWRES       CWRES       TOP         BOTTOM      IC50        GAMMA       TVTOP       TVBOTTOM    TVIC50      TVGAMMA     IMAX        ETA1        ETA2        ETA3        ETA4        DV          PRED        RES         WRES
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00  9.2850E-01  9.3588E-01  9.3588E-01 -7.3860E-03 -4.3465E-02 -2.1366E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  9.2850E-01  9.9742E-01 -6.8927E-02 -2.0135E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  7.6208E-04  8.7936E-01  8.8782E-01  8.8782E-01 -8.4594E-03 -5.2476E-02 -2.1592E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  8.7936E-01  9.4516E-01 -6.5798E-02 -2.0338E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  2.2862E-03  7.8998E-01  8.0064E-01  8.0064E-01 -1.0657E-02 -7.3307E-02 -2.2381E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  7.8998E-01  8.5047E-01 -6.0485E-02 -2.1053E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  6.8587E-03  6.4047E-01  6.1915E-01  6.1915E-01  2.1329E-02  1.8972E-01  6.9807E-02  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  6.4047E-01  6.5380E-01 -1.3326E-02  6.2208E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  2.0576E-02  2.3344E-01  3.8608E-01  3.8608E-01 -1.5264E-01 -2.1774E+00 -2.2497E+00  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  2.3344E-01  4.0216E-01 -1.6872E-01 -2.1100E+00
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  6.1728E-02  2.3286E-01  2.1957E-01  2.1957E-01  1.3292E-02  3.3338E-01  2.8802E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  2.3286E-01  2.2301E-01  9.8534E-03  2.7832E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  1.8519E-01  1.3957E-01  1.4380E-01  1.4380E-01 -4.2346E-03 -1.6218E-01 -2.2593E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  1.3957E-01  1.4166E-01 -2.0905E-03 -2.2094E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  5.5556E-01  1.1529E-01  1.1642E-01  1.1642E-01 -1.1326E-03 -5.3581E-02 -1.4427E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  1.1529E-01  1.1228E-01  3.0024E-03 -1.4167E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  1.6667E+00  1.1290E-01  1.0737E-01  1.0737E-01  5.5252E-03  2.8341E-01  1.7862E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  1.1290E-01  1.0258E-01  1.0315E-02  1.7982E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  0.0000E+00  8.1962E-01  9.3588E-01  9.3588E-01 -1.1627E-01 -6.8420E-01 -8.5439E-01  9.3587E-01  1.0311E-01  1.0923E-02  1.0489E+00  9.9741E-01  9.8018E-02  1.0847E-02  1.0489E+00  8.8982E-01  0.0000E+00  3.8807E-10  3.7762E-05 -9.8201E-11  8.1962E-01  9.9742E-01 -1.7781E-01 -7.9146E-01
