TABLE NO.  1
 ID          CELLINE     ADDITIVE    ADDITIVECONC DRUG        DAY         REP         DRUGCONC    DV          Y           IPRED       IRES        IWRES       CWRES       TOP         BOTTOM      IC50        GAMMA       TVTOP       TVBOTTOM    TVIC50      TVGAMMA     IMAX        ETA1        ETA2        ETA3        ETA4        DV          PRED        RES         WRES
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00  9.2850E-01  9.9780E-01  9.9780E-01 -6.9304E-02 -2.4496E-01 -2.9851E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  9.2850E-01  1.0041E+00 -7.5618E-02 -2.9703E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  7.6208E-04  8.7936E-01  9.4215E-01  9.4215E-01 -6.2785E-02 -2.3502E-01 -2.8620E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.7936E-01  9.4698E-01 -6.7618E-02 -2.8523E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  2.2862E-03  7.8998E-01  8.4560E-01  8.4560E-01 -5.5621E-02 -2.3198E-01 -2.7839E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  7.8998E-01  8.4787E-01 -5.7885E-02 -2.7829E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  6.8587E-03  6.4047E-01  6.5205E-01  6.5205E-01 -1.1572E-02 -6.2588E-02 -9.6032E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  6.4047E-01  6.4916E-01 -8.6844E-03 -9.7447E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  2.0576E-02  2.3344E-01  4.1138E-01  4.1138E-01 -1.7794E-01 -1.5255E+00 -1.5299E+00  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  2.3344E-01  4.0208E-01 -1.6865E-01 -1.5647E+00
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  6.1728E-02  2.3286E-01  2.4149E-01  2.4149E-01 -8.6238E-03 -1.2594E-01 -8.4444E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  2.3286E-01  2.2768E-01  5.1889E-03 -8.9917E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  1.8519E-01  1.3957E-01  1.6349E-01  1.6349E-01 -2.3925E-02 -5.1609E-01 -4.2830E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.3957E-01  1.4760E-01 -8.0362E-03 -4.7196E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  5.5556E-01  1.1529E-01  1.3477E-01  1.3477E-01 -1.9483E-02 -5.0985E-01 -3.9336E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.1529E-01  1.1812E-01 -2.8303E-03 -4.4497E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  1.0000E+00  1.6667E+00  1.1290E-01  1.2507E-01  1.2507E-01 -1.2177E-02 -3.4337E-01 -2.1450E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.1290E-01  1.0816E-01  4.7335E-03 -2.4597E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  0.0000E+00  8.1962E-01  9.9780E-01  9.9780E-01 -1.7818E-01 -6.2979E-01 -6.8335E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.1962E-01  1.0041E+00 -1.8450E-01 -6.7913E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  7.6208E-04  8.3243E-01  9.4215E-01  9.4215E-01 -1.0972E-01 -4.1072E-01 -4.6189E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.3243E-01  9.4698E-01 -1.1455E-01 -4.5989E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  2.2862E-03  8.5451E-01  8.4560E-01  8.4560E-01  8.9043E-03  3.7137E-02 -9.2767E-03  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.5451E-01  8.4787E-01  6.6407E-03 -1.0103E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  6.8587E-03  6.0807E-01  6.5205E-01  6.5205E-01 -4.3978E-02 -2.3786E-01 -2.7131E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  6.0807E-01  6.4916E-01 -4.1091E-02 -2.7337E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  2.0576E-02  3.5847E-01  4.1138E-01  4.1138E-01 -5.2902E-02 -4.5353E-01 -4.5799E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  3.5847E-01  4.0208E-01 -4.3610E-02 -4.6908E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  6.1728E-02  2.3525E-01  2.4149E-01  2.4149E-01 -6.2340E-03 -9.1042E-02 -4.9543E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  2.3525E-01  2.2768E-01  7.5787E-03 -5.2994E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  1.8519E-01  1.3832E-01  1.6349E-01  1.6349E-01 -2.5167E-02 -5.4290E-01 -4.5511E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.3832E-01  1.4760E-01 -9.2789E-03 -5.0145E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  5.5556E-01  1.2332E-01  1.3477E-01  1.3477E-01 -1.1453E-02 -2.9972E-01 -1.8323E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.2332E-01  1.1812E-01  5.1995E-03 -2.0782E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  2.0000E+00  1.6667E+00  1.1452E-01  1.2507E-01  1.2507E-01 -1.0552E-02 -2.9754E-01 -1.6868E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.1452E-01  1.0816E-01  6.3586E-03 -1.9368E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  9.6186E-01  9.9780E-01  9.9780E-01 -3.5942E-02 -1.2704E-01 -1.8059E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  9.6186E-01  1.0041E+00 -4.2256E-02 -1.7994E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  7.6208E-04  9.7314E-01  9.4215E-01  9.4215E-01  3.0991E-02  1.1601E-01  6.4837E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  9.7314E-01  9.4698E-01  2.6159E-02  6.3736E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  2.2862E-03  9.4484E-01  8.4560E-01  8.4560E-01  9.9240E-02  4.1390E-01  3.6748E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  9.4484E-01  8.4787E-01  9.6976E-02  3.6536E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  6.8587E-03  7.4658E-01  6.5205E-01  6.5205E-01  9.4537E-02  5.1132E-01  4.7788E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  7.4658E-01  6.4916E-01  9.7424E-02  4.7857E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  2.0576E-02  4.4709E-01  4.1138E-01  4.1138E-01  3.5713E-02  3.0617E-01  3.0171E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  4.4709E-01  4.0208E-01  4.5005E-02  3.0740E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  6.1728E-02  2.3698E-01  2.4149E-01  2.4149E-01 -4.5133E-03 -6.5913E-02 -2.4414E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  2.3698E-01  2.2768E-01  9.2994E-03 -2.6409E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  1.8519E-01  1.5257E-01  1.6349E-01  1.6349E-01 -1.0924E-02 -2.3565E-01 -1.4786E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.5257E-01  1.4760E-01  4.9645E-03 -1.6339E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  5.5556E-01  1.2475E-01  1.3477E-01  1.3477E-01 -1.0019E-02 -2.6219E-01 -1.4571E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.2475E-01  1.1812E-01  6.6334E-03 -1.6547E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  1.6667E+00  1.0783E-01  1.2507E-01  1.2507E-01 -1.7244E-02 -4.8623E-01 -3.5736E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.0783E-01  1.0816E-01 -3.3290E-04 -4.0898E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  0.0000E+00  9.0051E-01  9.9780E-01  9.9780E-01 -9.7293E-02 -3.4388E-01 -3.9744E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  9.0051E-01  1.0041E+00 -1.0361E-01 -3.9525E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  7.6208E-04  8.3795E-01  9.4215E-01  9.4215E-01 -1.0420E-01 -3.9005E-01 -4.4122E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.3795E-01  9.4698E-01 -1.0903E-01 -4.3934E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  2.2862E-03  8.3562E-01  8.4560E-01  8.4560E-01 -9.9855E-03 -4.1646E-02 -8.8060E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.3562E-01  8.4787E-01 -1.2249E-02 -8.8615E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  6.8587E-03  6.6288E-01  6.5205E-01  6.5205E-01  1.0829E-02  5.8573E-02  2.5128E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  6.6288E-01  6.4916E-01  1.3717E-02  2.4159E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  2.0576E-02  4.1750E-01  4.1138E-01  4.1138E-01  6.1241E-03  5.2502E-02  4.8041E-02  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  4.1750E-01  4.0208E-01  1.5416E-02  4.8133E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  6.1728E-02  1.5568E-01  2.4149E-01  2.4149E-01 -8.5808E-02 -1.2532E+00 -1.2117E+00  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.5568E-01  2.2768E-01 -7.1996E-02 -1.2824E+00
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  1.8519E-01  1.3026E-01  1.6349E-01  1.6349E-01 -3.3232E-02 -7.1685E-01 -6.2906E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  1.3026E-01  1.4760E-01 -1.7343E-02 -6.9286E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  5.5556E-01  8.7365E-02  1.3477E-01  1.3477E-01 -4.7404E-02 -1.2405E+00 -1.1240E+00  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.7365E-02  1.1812E-01 -3.0751E-02 -1.2696E+00
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  1.6667E+00  6.8727E-02  1.2507E-01  1.2507E-01 -5.6346E-02 -1.5888E+00 -1.4599E+00  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  6.8727E-02  1.0816E-01 -3.9435E-02 -1.6671E+00
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  0.0000E+00  9.3271E-01  9.9780E-01  9.9780E-01 -6.5088E-02 -2.3005E-01 -2.8361E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  9.3271E-01  1.0041E+00 -7.1402E-02 -2.8223E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  7.6208E-04  8.2733E-01  9.4215E-01  9.4215E-01 -1.1482E-01 -4.2981E-01 -4.8098E-01  9.9779E-01  1.2037E-01  1.0417E-02  1.0295E+00  1.0041E+00  1.0333E-01  1.0417E-02  1.0295E+00  8.7937E-01 -6.3079E-03  1.5261E-01  0.0000E+00  0.0000E+00  8.2733E-01  9.4698E-01 -1.1965E-01 -4.7886E-01
